NAME,LTP,DC,DO,DH,DL,PDC,CH,PCH,DV,LTT,WH52,WL52,DATE_TIME,DATE_TODAY,HOUR,MIN
BAFINS,"8,113.55","8,073.45","8,108.95","8,131.45","8,070.00","8,073.45",40.10,+0.50,"1,509",11:05:34.000,"8,668.65","4,960.00",2019-10-15 11:05:00,2019-10-15,11,05
NTPC,119.00,117.80,117.70,119.70,117.35,117.80,1.20,+1.02,"79,208",11:05:35.000,145.85,106.71,2019-10-15 11:05:00,2019-10-15,11,05
NESIND,"14,089.00","14,174.10","14,175.00","14,175.00","14,040.00","14,174.10",-85.10,-0.60,359,11:05:37.000,"14,300.00","9,205.00",2019-10-15 11:05:00,2019-10-15,11,05
POWGRI,200.20,198.45,198.80,200.80,198.45,198.45,1.75,+0.88,"19,671",11:05:38.000,216.20,173.05,2019-10-15 11:05:00,2019-10-15,11,05
ULTCEM,"4,177.80","4,171.90","4,121.35","4,207.65","4,121.35","4,171.90",5.90,+0.14,"4,787",11:05:40.000,"4,903.90","3,263.70",2019-10-15 11:05:00,2019-10-15,11,05
TECMAH,720.30,720.60,721.00,728.00,720.00,720.60,-0.30,-0.04,"11,883",11:05:41.000,846.00,607.90,2019-10-15 11:05:00,2019-10-15,11,05
SUNPHA,396.25,394.60,397.25,400.00,394.90,394.60,1.65,+0.42,"62,950",11:05:41.000,616.50,350.40,2019-10-15 11:05:00,2019-10-15,11,05
ONGC,136.05,135.20,136.60,138.00,135.40,135.20,0.85,+0.63,"229,261",11:05:43.000,178.95,115.55,2019-10-15 11:05:00,2019-10-15,11,05
BAAUTO,"2,981.50","2,956.05","2,959.00","2,987.00","2,956.50","2,956.05",25.45,+0.86,"12,098",11:05:44.000,"3,145.55","2,400.00",2019-10-15 11:05:00,2019-10-15,11,05
BHARAS,"5,815.00","5,767.35","5,773.85","5,827.00","5,773.85","5,767.35",47.65,+0.83,103,11:02:53.000,"6,539.00","3,352.10",2019-10-15 11:05:00,2019-10-15,11,05
INDOIL,147.05,144.80,145.95,148.30,145.20,144.80,2.25,+1.55,"214,944",11:05:48.000,170.40,116.10,2019-10-15 11:05:00,2019-10-15,11,05
COALIN,190.40,190.10,188.30,190.85,188.10,190.10,0.30,+0.16,"132,863",11:05:46.000,288.30,177.80,2019-10-15 11:05:00,2019-10-15,11,05
WIPRO,240.25,243.35,244.00,245.50,239.20,243.35,-3.10,-1.27,"141,138",11:05:48.000,301.55,220.50,2019-10-15 11:05:00,2019-10-15,11,05
HERHON,"2,669.00","2,609.25","2,616.85","2,669.00","2,615.00","2,609.25",59.75,+2.29,"16,158",11:05:52.000,"3,382.70","2,228.25",2019-10-15 11:05:00,2019-10-15,11,05
BRIIND,"3,122.60","3,107.20","3,139.90","3,154.20","3,115.45","3,107.20",15.40,+0.50,"6,156",11:05:54.000,"3,443.90","2,302.00",2019-10-15 11:05:00,2019-10-15,11,05
UNIP,587.50,586.95,585.30,590.95,580.95,586.95,0.55,+0.09,"28,507",11:05:55.000,709.25,390.53,2019-10-15 11:05:00,2019-10-15,11,05
DRREDD,"2,674.90","2,648.90","2,663.10","2,677.85","2,659.80","2,648.90",26.00,+0.98,"2,070",11:05:55.000,"2,965.20","2,065.30",2019-10-15 11:05:00,2019-10-15,11,05
ADAPOR,410.95,406.95,409.50,411.70,407.60,406.95,4.00,+0.98,"14,506",11:05:57.000,430.00,293.95,2019-10-15 11:05:00,2019-10-15,11,05
GRASIM,702.80,698.65,699.00,703.55,691.95,698.65,4.15,+0.59,"8,251",11:05:57.000,958.55,635.60,2019-10-15 11:05:00,2019-10-15,11,05
VEDLIM,145.90,147.85,147.50,147.50,144.60,147.85,-1.95,-1.32,"177,747",11:06:02.000,228.00,125.70,2019-10-15 11:05:00,2019-10-15,11,05
HINDAL,187.35,188.80,188.00,188.00,186.00,188.80,-1.45,-0.77,"58,336",11:06:02.000,246.00,171.25,2019-10-15 11:05:00,2019-10-15,11,05
TATSTE,341.60,344.85,345.50,346.15,339.55,344.85,-3.25,-0.94,"198,368",11:06:01.000,610.00,320.30,2019-10-15 11:05:00,2019-10-15,11,05
EICMOT,"19,111.30","18,311.25","18,370.00","19,159.25","18,270.00","18,311.25",800.05,+4.37,"2,949",11:06:05.000,"25,300.00","15,196.95",2019-10-15 11:05:00,2019-10-15,11,05
GAIL,126.25,125.85,126.50,126.85,125.60,125.85,0.40,+0.32,"63,627",11:06:04.000,190.98,119.65,2019-10-15 11:05:00,2019-10-15,11,05
JSWSTE,215.90,221.50,221.05,221.05,214.50,221.50,-5.60,-2.53,"130,706",11:06:06.000,384.90,201.90,2019-10-15 11:05:00,2019-10-15,11,05
BHAINF,257.40,259.25,258.25,258.30,255.45,259.25,-1.85,-0.71,"6,249",11:06:06.000,333.80,238.70,2019-10-15 11:05:00,2019-10-15,11,05
CIPLA,441.30,440.85,444.00,444.50,436.00,440.85,0.45,+0.10,"28,084",11:06:10.000,651.95,389.55,2019-10-15 11:05:00,2019-10-15,11,05
TATMOT,126.00,127.80,127.50,127.50,124.50,127.80,-1.80,-1.41,"863,102",11:06:11.000,239.30,106.00,2019-10-15 11:05:00,2019-10-15,11,05
ZEEENT,245.60,242.55,237.95,247.25,234.85,242.55,3.05,+1.26,"245,443",11:06:09.000,506.10,203.70,2019-10-15 11:05:00,2019-10-15,11,05
YESBAN,40.40,40.00,41.00,41.40,40.05,40.00,0.40,+1.00,"3,888,265",11:06:14.000,285.90,29.05,2019-10-15 11:05:00,2019-10-15,11,05
BSESEN,"38,443.09","38,214.47","38,316.49","38,469.48","38,238.27","38,214.47",228.62,+0.60,NA,11:06:16.720,NA,NA,2019-10-15 11:06:15,2019-10-15,11,06
HDFBAN,"1,217.35","1,203.15","1,210.00","1,218.30","1,207.30","1,203.15",14.20,+1.18,"33,006",11:06:19.000,"1,285.00",942.20,2019-10-15 11:06:15,2019-10-15,11,06
RELPET,131.50,130.85,129.00,132.40,127.90,130.85,0.65,+0.50,"2,225,733",15:30:03.000,152.95,68.10,2019-10-15 11:06:15,2019-10-15,11,06
HDFC,"2,021.10","2,011.50","2,013.00","2,030.05","2,013.00","2,011.50",9.60,+0.48,"11,229",11:06:22.000,"2,357.00","1,646.00",2019-10-15 11:06:15,2019-10-15,11,06
INFTEC,770.25,785.65,773.80,774.75,765.00,785.65,-15.40,-1.96,"172,342",11:06:23.000,847.40,600.65,2019-10-15 11:06:15,2019-10-15,11,06
ICIBAN,431.10,428.60,430.00,433.20,428.00,428.60,2.50,+0.58,"125,748",11:06:25.000,458.45,309.60,2019-10-15 11:06:15,2019-10-15,11,06
ITC,247.55,244.20,247.40,247.75,245.10,244.20,3.35,+1.37,"115,675",11:06:26.000,310.00,234.10,2019-10-15 11:06:15,2019-10-15,11,06
TCS,"2,037.50","2,020.95","2,028.80","2,046.90","2,024.20","2,020.95",16.55,+0.82,"22,013",11:06:28.000,"2,296.00","1,784.00",2019-10-15 11:06:15,2019-10-15,11,06
KOTMAH,"1,613.00","1,583.75","1,586.00","1,615.80","1,577.80","1,583.75",29.25,+1.85,"30,706",11:06:30.000,"1,682.40","1,099.00",2019-10-15 11:06:15,2019-10-15,11,06
LARTOU,"1,442.20","1,422.65","1,427.00","1,445.10","1,421.00","1,422.65",19.55,+1.37,"39,926",11:06:31.000,"1,606.70","1,183.40",2019-10-15 11:06:15,2019-10-15,11,06
HINLEV,"2,045.55","2,014.70","2,052.00","2,052.90","2,026.75","2,014.70",30.85,+1.53,"106,312",11:06:32.000,"2,101.50","1,500.40",2019-10-15 11:06:15,2019-10-15,11,06
AXIBAN,686.60,683.55,683.65,690.35,681.80,683.55,3.05,+0.45,"58,687",11:06:34.000,826.55,534.15,2019-10-15 11:06:15,2019-10-15,11,06
STABAN,256.90,255.45,256.80,257.50,255.65,255.45,1.45,+0.57,"333,742",11:06:37.000,373.70,244.35,2019-10-15 11:06:15,2019-10-15,11,06
BAJFI,"3,890.45","3,881.65","3,909.00","3,916.75","3,871.20","3,881.65",8.80,+0.23,"12,482",11:06:39.000,"4,112.00","2,000.80",2019-10-15 11:06:15,2019-10-15,11,06
MARUTI,"6,979.80","6,819.55","6,829.00","6,988.85","6,810.00","6,819.55",160.25,+2.35,"26,036",11:06:40.000,"7,929.00","5,447.00",2019-10-15 11:06:15,2019-10-15,11,06
INDBA,"1,254.00","1,250.50","1,251.55","1,262.40","1,237.00","1,250.50",3.50,+0.28,"57,626",11:06:41.000,"1,835.00","1,192.00",2019-10-15 11:06:15,2019-10-15,11,06
ASIPAI,"1,817.00","1,797.65","1,797.00","1,824.15","1,797.00","1,797.65",19.35,+1.08,"18,429",11:06:42.000,"1,819.55","1,119.60",2019-10-15 11:06:15,2019-10-15,11,06
BHAAIR,385.00,393.50,391.95,391.95,384.50,393.50,-8.50,-2.16,"82,908",11:06:46.000,396.55,264.41,2019-10-15 11:06:15,2019-10-15,11,06
HCLTEC,"1,089.50","1,087.05","1,088.60","1,099.00","1,081.05","1,087.05",2.45,+0.23,"10,831",11:06:48.000,"1,190.00",920.15,2019-10-15 11:06:15,2019-10-15,11,06
TITIND,"1,262.25","1,249.05","1,251.00","1,265.00","1,251.00","1,249.05",13.20,+1.06,"15,143",11:06:47.000,"1,345.55",766.65,2019-10-15 11:06:15,2019-10-15,11,06
MAHMAH,576.30,568.50,570.00,576.30,565.50,568.50,7.80,+1.37,"60,437",11:06:49.000,814.00,502.85,2019-10-15 11:06:15,2019-10-15,11,06
BAFINS,"8,113.55","8,073.45","8,108.95","8,131.45","8,070.00","8,073.45",40.10,+0.50,"1,509",11:06:53.000,"8,668.65","4,960.00",2019-10-15 11:06:15,2019-10-15,11,06
NTPC,119.00,117.80,117.70,119.70,117.35,117.80,1.20,+1.02,"79,208",11:06:53.000,145.85,106.71,2019-10-15 11:06:15,2019-10-15,11,06
NESIND,"14,070.00","14,174.10","14,175.00","14,175.00","14,040.00","14,174.10",-104.10,-0.73,361,11:06:54.000,"14,300.00","9,205.00",2019-10-15 11:06:15,2019-10-15,11,06
POWGRI,200.45,198.45,198.80,200.80,198.45,198.45,2.00,+1.01,"19,672",11:06:50.000,216.20,173.05,2019-10-15 11:06:15,2019-10-15,11,06
ULTCEM,"4,177.90","4,171.90","4,121.35","4,207.65","4,121.35","4,171.90",6.00,+0.14,"4,790",11:06:58.000,"4,903.90","3,263.70",2019-10-15 11:06:15,2019-10-15,11,06
TECMAH,720.10,720.60,721.00,728.00,720.00,720.60,-0.50,-0.07,"11,917",11:06:59.000,846.00,607.90,2019-10-15 11:06:15,2019-10-15,11,06
SUNPHA,396.25,394.60,397.25,400.00,394.90,394.60,1.65,+0.42,"63,225",11:06:57.000,616.50,350.40,2019-10-15 11:06:15,2019-10-15,11,06
ONGC,136.10,135.20,136.60,138.00,135.40,135.20,0.90,+0.67,"229,394",11:07:01.000,178.95,115.55,2019-10-15 11:06:15,2019-10-15,11,06
BAAUTO,"2,985.35","2,956.05","2,959.00","2,987.00","2,956.50","2,956.05",29.30,+0.99,"12,562",11:07:02.000,"3,145.55","2,400.00",2019-10-15 11:06:15,2019-10-15,11,06
BHARAS,"5,815.00","5,767.35","5,773.85","5,827.00","5,773.85","5,767.35",47.65,+0.83,103,11:02:53.000,"6,539.00","3,352.10",2019-10-15 11:06:15,2019-10-15,11,06
INDOIL,147.05,144.80,145.95,148.30,145.20,144.80,2.25,+1.55,"216,020",11:07:05.000,170.40,116.10,2019-10-15 11:06:15,2019-10-15,11,06
COALIN,190.40,190.10,188.30,190.85,188.10,190.10,0.30,+0.16,"132,863",11:07:04.000,288.30,177.80,2019-10-15 11:06:15,2019-10-15,11,06
WIPRO,240.10,243.35,244.00,245.50,239.20,243.35,-3.25,-1.34,"141,920",11:07:05.000,301.55,220.50,2019-10-15 11:06:15,2019-10-15,11,06
HERHON,"2,674.00","2,609.25","2,616.85","2,674.00","2,615.00","2,609.25",64.75,+2.48,"17,035",11:07:08.000,"3,382.70","2,228.25",2019-10-15 11:06:15,2019-10-15,11,06
BRIIND,"3,122.35","3,107.20","3,139.90","3,154.20","3,115.45","3,107.20",15.15,+0.49,"6,191",11:07:10.000,"3,443.90","2,302.00",2019-10-15 11:06:15,2019-10-15,11,06
UNIP,586.85,586.95,585.30,590.95,580.95,586.95,-0.10,-0.02,"28,920",11:07:13.000,709.25,390.53,2019-10-15 11:06:15,2019-10-15,11,06
DRREDD,"2,673.45","2,648.90","2,663.10","2,678.25","2,659.80","2,648.90",24.55,+0.93,"2,086",11:07:11.000,"2,965.20","2,065.30",2019-10-15 11:06:15,2019-10-15,11,06
ADAPOR,411.00,406.95,409.50,411.70,407.60,406.95,4.05,+1.00,"14,521",11:07:14.000,430.00,293.95,2019-10-15 11:06:15,2019-10-15,11,06
GRASIM,702.80,698.65,699.00,703.55,691.95,698.65,4.15,+0.59,"8,301",11:07:15.000,958.55,635.60,2019-10-15 11:06:15,2019-10-15,11,06
VEDLIM,145.90,147.85,147.50,147.50,144.60,147.85,-1.95,-1.32,"177,847",11:07:16.000,228.00,125.70,2019-10-15 11:06:15,2019-10-15,11,06
HINDAL,187.05,188.80,188.00,188.00,186.00,188.80,-1.75,-0.93,"59,836",11:07:17.000,246.00,171.25,2019-10-15 11:06:15,2019-10-15,11,06
TATSTE,341.30,344.85,345.50,346.15,339.55,344.85,-3.55,-1.03,"198,828",11:07:18.000,610.00,320.30,2019-10-15 11:06:15,2019-10-15,11,06
EICMOT,"19,123.60","18,311.25","18,370.00","19,159.25","18,270.00","18,311.25",812.35,+4.44,"2,956",11:07:21.000,"25,300.00","15,196.95",2019-10-15 11:06:15,2019-10-15,11,06
GAIL,126.15,125.85,126.50,126.85,125.60,125.85,0.30,+0.24,"63,774",11:07:23.000,190.98,119.65,2019-10-15 11:06:15,2019-10-15,11,06
JSWSTE,215.40,221.50,221.05,221.05,214.50,221.50,-6.10,-2.75,"130,803",11:07:23.000,384.90,201.90,2019-10-15 11:06:15,2019-10-15,11,06
BHAINF,257.40,259.25,258.25,258.30,255.45,259.25,-1.85,-0.71,"6,249",11:07:22.000,333.80,238.70,2019-10-15 11:06:15,2019-10-15,11,06
CIPLA,441.30,440.85,444.00,444.50,436.00,440.85,0.45,+0.10,"28,084",11:07:26.000,651.95,389.55,2019-10-15 11:06:15,2019-10-15,11,06
TATMOT,125.85,127.80,127.50,127.50,124.50,127.80,-1.95,-1.53,"867,649",11:07:27.000,239.30,106.00,2019-10-15 11:06:15,2019-10-15,11,06
ZEEENT,246.35,242.55,237.95,247.25,234.85,242.55,3.80,+1.57,"245,977",11:07:29.000,506.10,203.70,2019-10-15 11:06:15,2019-10-15,11,06
YESBAN,40.40,40.00,41.00,41.40,40.05,40.00,0.40,+1.00,"3,894,950",11:07:31.000,285.90,29.05,2019-10-15 11:06:15,2019-10-15,11,06
BSESEN,"38,441.93","38,214.47","38,316.49","38,469.48","38,238.27","38,214.47",227.46,+0.60,NA,11:07:33.825,NA,NA,2019-10-15 11:07:32,2019-10-15,11,07
HDFBAN,"1,217.15","1,203.15","1,210.00","1,218.30","1,207.30","1,203.15",14.00,+1.16,"33,124",11:07:36.000,"1,285.00",942.20,2019-10-15 11:07:32,2019-10-15,11,07
RELPET,131.50,130.85,129.00,132.40,127.90,130.85,0.65,+0.50,"2,225,733",15:30:03.000,152.95,68.10,2019-10-15 11:07:32,2019-10-15,11,07
HDFC,"2,022.00","2,011.50","2,013.00","2,030.05","2,013.00","2,011.50",10.50,+0.52,"11,231",11:07:40.000,"2,357.00","1,646.00",2019-10-15 11:07:32,2019-10-15,11,07
INFTEC,770.70,785.65,773.80,774.75,765.00,785.65,-14.95,-1.90,"172,764",11:07:42.000,847.40,600.65,2019-10-15 11:07:32,2019-10-15,11,07
ICIBAN,431.10,428.60,430.00,433.20,428.00,428.60,2.50,+0.58,"125,901",11:07:43.000,458.45,309.60,2019-10-15 11:07:32,2019-10-15,11,07
ITC,247.60,244.20,247.40,247.75,245.10,244.20,3.40,+1.39,"116,075",11:07:45.000,310.00,234.10,2019-10-15 11:07:32,2019-10-15,11,07
TCS,"2,037.45","2,020.95","2,028.80","2,046.90","2,024.20","2,020.95",16.50,+0.82,"22,163",11:07:47.000,"2,296.00","1,784.00",2019-10-15 11:07:32,2019-10-15,11,07
KOTMAH,"1,613.00","1,583.75","1,586.00","1,615.80","1,577.80","1,583.75",29.25,+1.85,"30,728",11:07:48.000,"1,682.40","1,099.00",2019-10-15 11:07:32,2019-10-15,11,07
LARTOU,"1,440.50","1,422.65","1,427.00","1,445.10","1,421.00","1,422.65",17.85,+1.25,"40,016",11:07:50.000,"1,606.70","1,183.40",2019-10-15 11:07:32,2019-10-15,11,07
HINLEV,"2,045.30","2,014.70","2,052.00","2,052.90","2,026.75","2,014.70",30.60,+1.52,"107,878",11:07:53.000,"2,101.50","1,500.40",2019-10-15 11:07:32,2019-10-15,11,07
AXIBAN,686.60,683.55,683.65,690.35,681.80,683.55,3.05,+0.45,"58,732",11:07:54.000,826.55,534.15,2019-10-15 11:07:32,2019-10-15,11,07
STABAN,256.85,255.45,256.80,257.50,255.65,255.45,1.40,+0.55,"334,209",11:07:56.000,373.70,244.35,2019-10-15 11:07:32,2019-10-15,11,07
BAJFI,"3,891.50","3,881.65","3,909.00","3,916.75","3,871.20","3,881.65",9.85,+0.25,"12,706",11:07:59.000,"4,112.00","2,000.80",2019-10-15 11:07:32,2019-10-15,11,07
MARUTI,"6,995.00","6,819.55","6,829.00","7,000.00","6,810.00","6,819.55",175.45,+2.57,"28,961",11:08:01.000,"7,929.00","5,447.00",2019-10-15 11:07:32,2019-10-15,11,07
INDBA,"1,254.60","1,250.50","1,251.55","1,262.40","1,237.00","1,250.50",4.10,+0.33,"57,744",11:08:02.000,"1,835.00","1,192.00",2019-10-15 11:07:32,2019-10-15,11,07
ASIPAI,"1,818.85","1,797.65","1,797.00","1,824.15","1,797.00","1,797.65",21.20,+1.18,"18,447",11:08:00.000,"1,819.55","1,119.60",2019-10-15 11:07:32,2019-10-15,11,07
BHAAIR,385.00,393.50,391.95,391.95,384.50,393.50,-8.50,-2.16,"82,908",11:08:05.000,396.55,264.41,2019-10-15 11:07:32,2019-10-15,11,07
HCLTEC,"1,089.50","1,087.05","1,088.60","1,099.00","1,081.05","1,087.05",2.45,+0.23,"10,831",11:08:06.000,"1,190.00",920.15,2019-10-15 11:07:32,2019-10-15,11,07
TITIND,"1,262.00","1,249.05","1,251.00","1,265.00","1,251.00","1,249.05",12.95,+1.04,"15,156",11:08:06.000,"1,345.55",766.65,2019-10-15 11:07:32,2019-10-15,11,07
MAHMAH,576.85,568.50,570.00,576.85,565.50,568.50,8.35,+1.47,"61,190",11:08:11.000,814.00,502.85,2019-10-15 11:07:32,2019-10-15,11,07
BAFINS,"8,108.00","8,073.45","8,108.95","8,131.45","8,070.00","8,073.45",34.55,+0.43,"1,532",11:08:12.000,"8,668.65","4,960.00",2019-10-15 11:07:32,2019-10-15,11,07
NTPC,119.00,117.80,117.70,119.70,117.35,117.80,1.20,+1.02,"79,208",11:08:14.000,145.85,106.71,2019-10-15 11:07:32,2019-10-15,11,07
NESIND,"14,070.00","14,174.10","14,175.00","14,175.00","14,040.00","14,174.10",-104.10,-0.73,361,11:08:15.000,"14,300.00","9,205.00",2019-10-15 11:07:32,2019-10-15,11,07
POWGRI,200.30,198.45,198.80,200.80,198.45,198.45,1.85,+0.93,"19,885",11:08:18.000,216.20,173.05,2019-10-15 11:07:32,2019-10-15,11,07
ULTCEM,"4,181.00","4,171.90","4,121.35","4,207.65","4,121.35","4,171.90",9.10,+0.22,"4,821",11:08:20.000,"4,903.90","3,263.70",2019-10-15 11:07:32,2019-10-15,11,07
TECMAH,720.80,720.60,721.00,728.00,720.00,720.60,0.20,+0.03,"11,929",11:08:23.000,846.00,607.90,2019-10-15 11:07:32,2019-10-15,11,07
SUNPHA,396.25,394.60,397.25,400.00,394.90,394.60,1.65,+0.42,"63,425",11:08:21.000,616.50,350.40,2019-10-15 11:07:32,2019-10-15,11,07
ONGC,136.15,135.20,136.60,138.00,135.40,135.20,0.95,+0.70,"229,467",11:08:26.000,178.95,115.55,2019-10-15 11:07:32,2019-10-15,11,07
BAAUTO,"2,989.00","2,956.05","2,959.00","2,989.20","2,956.50","2,956.05",32.95,+1.11,"12,831",11:08:29.000,"3,145.55","2,400.00",2019-10-15 11:07:32,2019-10-15,11,07
BHARAS,"5,815.00","5,767.35","5,773.85","5,827.00","5,773.85","5,767.35",47.65,+0.83,103,11:08:08.000,"6,539.00","3,352.10",2019-10-15 11:07:32,2019-10-15,11,07
INDOIL,147.10,144.80,145.95,148.30,145.20,144.80,2.30,+1.59,"216,064",11:08:28.000,170.40,116.10,2019-10-15 11:07:32,2019-10-15,11,07
COALIN,190.40,190.10,188.30,190.85,188.10,190.10,0.30,+0.16,"133,116",11:08:29.000,288.30,177.80,2019-10-15 11:07:32,2019-10-15,11,07
WIPRO,240.10,243.35,244.00,245.50,239.20,243.35,-3.25,-1.34,"143,538",11:08:34.000,301.55,220.50,2019-10-15 11:07:32,2019-10-15,11,07
HERHON,"2,676.15","2,609.25","2,616.85","2,678.00","2,615.00","2,609.25",66.90,+2.56,"18,616",11:08:36.000,"3,382.70","2,228.25",2019-10-15 11:07:32,2019-10-15,11,07
BRIIND,"3,125.70","3,107.20","3,139.90","3,154.20","3,115.45","3,107.20",18.50,+0.60,"6,217",11:08:26.000,"3,443.90","2,302.00",2019-10-15 11:07:32,2019-10-15,11,07
UNIP,587.70,586.95,585.30,590.95,580.95,586.95,0.75,+0.13,"28,922",11:08:27.000,709.25,390.53,2019-10-15 11:07:32,2019-10-15,11,07
DRREDD,"2,673.45","2,648.90","2,663.10","2,678.25","2,659.80","2,648.90",24.55,+0.93,"2,086",11:08:40.000,"2,965.20","2,065.30",2019-10-15 11:07:32,2019-10-15,11,07
ADAPOR,411.00,406.95,409.50,411.70,407.60,406.95,4.05,+1.00,"14,521",11:08:41.000,430.00,293.95,2019-10-15 11:07:32,2019-10-15,11,07
GRASIM,703.80,698.65,699.00,703.80,691.95,698.65,5.15,+0.74,"8,480",11:08:45.000,958.55,635.60,2019-10-15 11:07:32,2019-10-15,11,07
VEDLIM,145.90,147.85,147.50,147.50,144.60,147.85,-1.95,-1.32,"184,689",11:08:46.000,228.00,125.70,2019-10-15 11:07:32,2019-10-15,11,07
HINDAL,187.45,188.80,188.00,188.00,186.00,188.80,-1.35,-0.72,"60,336",11:08:47.000,246.00,171.25,2019-10-15 11:07:32,2019-10-15,11,07
TATSTE,341.80,344.85,345.50,346.15,339.55,344.85,-3.05,-0.88,"199,496",11:08:49.000,610.00,320.30,2019-10-15 11:07:32,2019-10-15,11,07
EICMOT,"19,140.00","18,311.25","18,370.00","19,159.25","18,270.00","18,311.25",828.75,+4.53,"3,123",11:08:50.000,"25,300.00","15,196.95",2019-10-15 11:07:32,2019-10-15,11,07
GAIL,126.15,125.85,126.50,126.85,125.60,125.85,0.30,+0.24,"63,774",11:08:51.000,190.98,119.65,2019-10-15 11:07:32,2019-10-15,11,07
JSWSTE,215.65,221.50,221.05,221.05,214.50,221.50,-5.85,-2.64,"131,790",11:08:53.000,384.90,201.90,2019-10-15 11:07:32,2019-10-15,11,07
BHAINF,257.40,259.25,258.25,258.30,255.45,259.25,-1.85,-0.71,"6,249",11:08:53.000,333.80,238.70,2019-10-15 11:07:32,2019-10-15,11,07
CIPLA,441.30,440.85,444.00,444.50,436.00,440.85,0.45,+0.10,"28,085",11:08:56.000,651.95,389.55,2019-10-15 11:07:32,2019-10-15,11,07
TATMOT,125.90,127.80,127.50,127.50,124.50,127.80,-1.90,-1.49,"871,192",11:08:59.000,239.30,106.00,2019-10-15 11:07:32,2019-10-15,11,07
ZEEENT,246.00,242.55,237.95,247.25,234.85,242.55,3.45,+1.42,"246,160",11:08:59.000,506.10,203.70,2019-10-15 11:07:32,2019-10-15,11,07
YESBAN,40.40,40.00,41.00,41.40,40.05,40.00,0.40,+1.00,"3,918,533",11:09:01.000,285.90,29.05,2019-10-15 11:07:32,2019-10-15,11,07
BSESEN,"38,451.14","38,214.47","38,316.49","38,469.48","38,238.27","38,214.47",236.67,+0.62,NA,11:09:02.949,NA,NA,2019-10-15 11:09:01,2019-10-15,11,09
HDFBAN,"1,217.45","1,203.15","1,210.00","1,218.30","1,207.30","1,203.15",14.30,+1.19,"33,511",11:09:05.000,"1,285.00",942.20,2019-10-15 11:09:01,2019-10-15,11,09
RELPET,131.50,130.85,129.00,132.40,127.90,130.85,0.65,+0.50,"2,225,733",15:30:03.000,152.95,68.10,2019-10-15 11:09:01,2019-10-15,11,09
HDFC,"2,021.60","2,011.50","2,013.00","2,030.05","2,013.00","2,011.50",10.10,+0.50,"11,277",11:09:09.000,"2,357.00","1,646.00",2019-10-15 11:09:01,2019-10-15,11,09
INFTEC,770.50,785.65,773.80,774.75,765.00,785.65,-15.15,-1.93,"173,087",11:09:11.000,847.40,600.65,2019-10-15 11:09:01,2019-10-15,11,09
ICIBAN,431.10,428.60,430.00,433.20,428.00,428.60,2.50,+0.58,"126,056",11:09:11.000,458.45,309.60,2019-10-15 11:09:01,2019-10-15,11,09
ITC,247.60,244.20,247.40,247.75,245.10,244.20,3.40,+1.39,"117,295",11:09:13.000,310.00,234.10,2019-10-15 11:09:01,2019-10-15,11,09
TCS,"2,038.20","2,020.95","2,028.80","2,046.90","2,024.20","2,020.95",17.25,+0.85,"22,200",11:09:15.000,"2,296.00","1,784.00",2019-10-15 11:09:01,2019-10-15,11,09
KOTMAH,"1,613.05","1,583.75","1,586.00","1,615.80","1,577.80","1,583.75",29.30,+1.85,"30,899",11:09:17.000,"1,682.40","1,099.00",2019-10-15 11:09:01,2019-10-15,11,09
LARTOU,"1,440.95","1,422.65","1,427.00","1,445.10","1,421.00","1,422.65",18.30,+1.29,"40,094",11:09:18.000,"1,606.70","1,183.40",2019-10-15 11:09:01,2019-10-15,11,09
HINLEV,"2,045.50","2,014.70","2,052.00","2,052.90","2,026.75","2,014.70",30.80,+1.53,"108,322",11:09:19.000,"2,101.50","1,500.40",2019-10-15 11:09:01,2019-10-15,11,09
AXIBAN,687.00,683.55,683.65,690.35,681.80,683.55,3.45,+0.50,"58,829",11:09:21.000,826.55,534.15,2019-10-15 11:09:01,2019-10-15,11,09
STABAN,257.15,255.45,256.80,257.50,255.65,255.45,1.70,+0.67,"335,967",11:09:21.000,373.70,244.35,2019-10-15 11:09:01,2019-10-15,11,09
BAJFI,"3,895.00","3,881.65","3,909.00","3,916.75","3,871.20","3,881.65",13.35,+0.34,"12,845",11:09:23.000,"4,112.00","2,000.80",2019-10-15 11:09:01,2019-10-15,11,09
MARUTI,"7,002.65","6,819.55","6,829.00","7,008.00","6,810.00","6,819.55",183.10,+2.68,"29,651",11:09:24.000,"7,929.00","5,447.00",2019-10-15 11:09:01,2019-10-15,11,09
INDBA,"1,255.65","1,250.50","1,251.55","1,262.40","1,237.00","1,250.50",5.15,+0.41,"57,798",11:09:26.000,"1,835.00","1,192.00",2019-10-15 11:09:01,2019-10-15,11,09
ASIPAI,"1,818.00","1,797.65","1,797.00","1,824.15","1,797.00","1,797.65",20.35,+1.13,"18,467",11:09:25.000,"1,819.55","1,119.60",2019-10-15 11:09:01,2019-10-15,11,09
BHAAIR,385.25,393.50,391.95,391.95,384.50,393.50,-8.25,-2.10,"83,060",11:09:28.000,396.55,264.41,2019-10-15 11:09:01,2019-10-15,11,09
HCLTEC,"1,087.10","1,087.05","1,088.60","1,099.00","1,081.05","1,087.05",0.05,NA,"11,073",11:09:30.000,"1,190.00",920.15,2019-10-15 11:09:01,2019-10-15,11,09
